Old - Site Name,Logical Site,Short Name,Old - Cell Name,Cell Name,Cell Type,Latitude,Longitude,UF,ANF,City,MCC,MNC,Old - Site ID,eNodeB ID,Old - Cell ID,Cell ID,Antenna Height (m),Azimuth,E-Tilt Existente (AAU 4G),E. Tilt,M.Tilt,M.Tilt AAU LTE,Antenna Model,Carriers (MHz),Frequency Band,DL EARFCN,DL Bandwidth (MHz),UL Bandwidth (MHz),TAC,PCI,Min Root,Sector,TXRX,"Split (by Freq, non-sectors especifications)",Frequency,RRU Model,Duplex Mode,Cloud Air Check,Change,Remark,OLD Short Name,OLD Site Name,Cluster,Sub-Cluster,Master Cluster,Infra,Ran Sharing,Setores 4G mMIMO (Main v302),RS Power,PA,PB
-,SR-SPSMD4,SPSMD4,-,4G-SPSMD4-18-3K,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,-,725480,-,73,26,250,4,4,3,3,-,1800,3,1700,10M,10M,31151,166,166,S3,32T32R,No,L1800S,AAU5768,FDD,,NEW,NEW 1800 (PORT 2),SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",7.5,DB0_P_A,false
-,SR-SPSMD4,SPSMD4,-,4G-SPSMD4-18-4K,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,-,725480,-,74,26,250,4,4,3,3,-,1800,3,1700,10M,10M,31151,6,720,S3,32T32R,No,L1800S,AAU5768,FDD,,NEW,NEW 1800 (PORT 2),SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",7.5,DB0_P_A,false
4G-SPSM44-2,SR-SPSMD4,SPSMD4,4G-SPSM44-21-1A,4G-SPSMD4-21-1A,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72238,725480,191,191,26,20,4,4,1,1,-,2100,1,75,15M,15M,31151,200,200,S1,32T32R,No,L2100,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9,DB_1DOT77_P_A,false
4G-SPSM44-2,SR-SPSMD4,SPSMD4,4G-SPSM44-21-2A,4G-SPSMD4-21-2A,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72238,725480,192,192,26,20,4,4,1,1,-,2100,1,75,15M,15M,31151,208,208,S1,32T32R,No,L2100,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9,DB_1DOT77_P_A,false
4G-SPSM44-2,SR-SPSMD4,SPSMD4,4G-SPSM44-21-3A,4G-SPSMD4-21-3A,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72238,725480,193,193,26,20,4,4,1,1,-,2100,1,75,15M,15M,31151,192,192,S1,32T32R,No,L2100,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9,DB_1DOT77_P_A,false
-,SR-SPSMD4,SPSMD4,-,4G-SPSMD4-21-4A,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,-,725480,-,194,26,20,4,4,1,1,-,2100,1,75,15M,15M,31151,265,696,S1,32T32R,No,L2100,AAU5768,FDD,,NEW,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9,DB_1DOT77_P_A,false
4G-SPSM44-3,SR-SPSMD4,SPSMD4,4G-SPSM44-21-1B,4G-SPSMD4-21-1B,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72239,725480,196,196,26,100,4,4,2,2,-,2100,1,75,15M,15M,31151,367,367,S2,32T32R,No,L2100,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9,DB_1DOT77_P_A,false
4G-SPSM44-3,SR-SPSMD4,SPSMD4,4G-SPSM44-21-2B,4G-SPSMD4-21-2B,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72239,725480,197,197,26,100,4,4,2,2,-,2100,1,75,15M,15M,31151,375,375,S2,32T32R,No,L2100,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9,DB_1DOT77_P_A,false
4G-SPSM44-3,SR-SPSMD4,SPSMD4,4G-SPSM44-21-3B,4G-SPSMD4-21-3B,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72239,725480,198,198,26,100,4,4,2,2,-,2100,1,75,15M,15M,31151,383,383,S2,32T32R,No,L2100,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9,DB_1DOT77_P_A,false
-,SR-SPSMD4,SPSMD4,-,4G-SPSMD4-21-4B,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,-,725480,-,199,26,100,4,4,2,2,-,2100,1,75,15M,15M,31151,133,0,S2,32T32R,No,L2100,AAU5768,FDD,,NEW,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9,DB_1DOT77_P_A,false
4G-SPSM44-4,SR-SPSMD4,SPSMD4,4G-SPSM44-21-1C,4G-SPSMD4-21-1C,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72240,725480,201,201,26,250,4,4,3,3,-,2100,1,75,15M,15M,31151,150,150,S3,32T32R,No,L2100,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9,DB_1DOT77_P_A,false
4G-SPSM44-4,SR-SPSMD4,SPSMD4,4G-SPSM44-21-2C,4G-SPSMD4-21-2C,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72240,725480,202,202,26,250,4,4,3,3,-,2100,1,75,15M,15M,31151,158,158,S3,32T32R,No,L2100,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9,DB_1DOT77_P_A,false
4G-SPSM44-4,SR-SPSMD4,SPSMD4,4G-SPSM44-21-3C,4G-SPSMD4-21-3C,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72240,725480,203,203,26,250,4,4,3,3,-,2100,1,75,15M,15M,31151,166,166,S3,32T32R,No,L2100,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9,DB_1DOT77_P_A,false
-,SR-SPSMD4,SPSMD4,-,4G-SPSMD4-21-4C,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,-,725480,-,204,26,250,4,4,3,3,-,2100,1,75,15M,15M,31151,53,704,S3,32T32R,No,L2100,AAU5768,FDD,,NEW,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9,DB_1DOT77_P_A,false
4G-SPSM44-2,SR-SPSMD4,SPSMD4,4G-SPSM44-18-1A,4G-SPSMD4-18-1A,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72238,725480,211,211,26,20,4,4,2,2,-,1800,3,1276,15M,15M,31151,200,200,S1,32T32R,No,L1800,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9.8,DB0_P_A,false
4G-SPSM44-2,SR-SPSMD4,SPSMD4,4G-SPSM44-18-2A,4G-SPSMD4-18-2A,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72238,725480,212,212,26,20,4,4,2,2,-,1800,3,1276,15M,15M,31151,208,208,S1,32T32R,No,L1800,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9.8,DB0_P_A,false
4G-SPSM44-2,SR-SPSMD4,SPSMD4,4G-SPSM44-18-3A,4G-SPSMD4-18-3A,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72238,725480,213,213,26,20,4,4,2,2,-,1800,3,1276,15M,15M,31151,192,192,S1,32T32R,No,L1800,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9.8,DB0_P_A,false
-,SR-SPSMD4,SPSMD4,-,4G-SPSMD4-18-4A,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,-,725480,-,214,26,20,4,4,2,2,-,1800,3,1276,15M,15M,31151,348,768,S1,32T32R,No,L1800,AAU5768,FDD,,NEW,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9.8,DB0_P_A,false
4G-SPSM44-3,SR-SPSMD4,SPSMD4,4G-SPSM44-18-1B,4G-SPSMD4-18-1B,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72239,725480,216,216,26,100,4,4,2,2,-,1800,3,1276,15M,15M,31151,367,367,S2,32T32R,No,L1800,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9.8,DB0_P_A,false
4G-SPSM44-3,SR-SPSMD4,SPSMD4,4G-SPSM44-18-2B,4G-SPSMD4-18-2B,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72239,725480,217,217,26,100,4,4,2,2,-,1800,3,1276,15M,15M,31151,375,375,S2,32T32R,No,L1800,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9.8,DB0_P_A,false
4G-SPSM44-3,SR-SPSMD4,SPSMD4,4G-SPSM44-18-3B,4G-SPSMD4-18-3B,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72239,725480,218,218,26,100,4,4,2,2,-,1800,3,1276,15M,15M,31151,383,383,S2,32T32R,No,L1800,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9.8,DB0_P_A,false
-,SR-SPSMD4,SPSMD4,-,4G-SPSMD4-18-4B,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,-,725480,-,219,26,100,4,4,2,2,-,1800,3,1276,15M,15M,31151,53,672,S2,32T32R,No,L1800,AAU5768,FDD,,NEW,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9.8,DB0_P_A,false
4G-SPSM44-4,SR-SPSMD4,SPSMD4,4G-SPSM44-18-1C,4G-SPSMD4-18-1C,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72240,725480,221,221,26,250,4,4,3,3,-,1800,3,1276,15M,15M,31151,150,150,S3,32T32R,No,L1800,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9.8,DB0_P_A,false
4G-SPSM44-4,SR-SPSMD4,SPSMD4,4G-SPSM44-18-2C,4G-SPSMD4-18-2C,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72240,725480,222,222,26,250,4,4,3,3,-,1800,3,1276,15M,15M,31151,158,158,S3,32T32R,No,L1800,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9.8,DB0_P_A,false
4G-SPSM44-4,SR-SPSMD4,SPSMD4,4G-SPSM44-18-3C,4G-SPSMD4-18-3C,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,72240,725480,223,223,26,250,4,4,3,3,-,1800,3,1276,15M,15M,31151,166,166,S3,32T32R,No,L1800,AAU5768,FDD,,,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9.8,DB0_P_A,false
-,SR-SPSMD4,SPSMD4,-,4G-SPSMD4-18-4C,mMIMO,-23.632764,-46.715643,SP,11,SAO PAULO,724,3,-,725480,-,224,26,250,4,4,3,3,-,1800,3,1276,15M,15M,31151,6,720,S3,32T32R,No,L1800,AAU5768,FDD,,NEW,,SPSM44,SR-SPSM44,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO B,A,Greenfield,,"A,B,C",9.8,DB0_P_A,false
4G-SPSM46,SR-SPSMD6,SPSMD6,4C-SPSM46-26-A,4G-SPSMD6-26-A,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66271,725445,1,1,25,0,,7,1,-,-,2600,7,3150,20M,20M,31151,49,49,S1,2T2R,,L2600,RRU5527t,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPSM46,SR-SPSMD6,SPSMD6,4C-SPSM46-26-B,4G-SPSMD6-26-B,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66271,725445,2,2,25,120,,10,2,-,-,2600,7,3150,20M,20M,31151,57,57,S2,4T4R,,L2600,RRU5527t,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPSM46,SR-SPSMD6,SPSMD6,4C-SPSM46-26-C,4G-SPSMD6-26-C,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66271,725445,3,3,25,240,,12,2,-,-,2600,7,3150,20M,20M,31151,65,65,S3,2T2R,,L2600,RRU5527t,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPSM46-2,SR-SPSMD6,SPSMD6,4G-SPSM46-18-A,4G-SPSMD6-18-A,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66272,725445,9,9,25,0,,10,1,-,-,1800,3,1276,15M,15M,31151,49,49,S1,2T2R,,L1800,RRU5517t,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.3,DB3_P_A,false
4G-SPSM46-2,SR-SPSMD6,SPSMD6,4G-SPSM46-18-B,4G-SPSMD6-18-B,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66272,725445,10,10,25,120,,8,2,-,-,1800,3,1276,15M,15M,31151,57,57,S2,4T4R,,L1800,RRU5517t,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,14.8,DB3_P_A,false
4G-SPSM46-2,SR-SPSMD6,SPSMD6,4G-SPSM46-18-C,4G-SPSMD6-18-C,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66272,725445,11,11,25,240,,10,2,-,-,1800,3,1276,15M,15M,31151,65,65,S3,2T2R,,L1800,RRU5517t,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,14.8,DB3_P_A,false
4G-SPSM46,SR-SPSMD6,SPSMD6,4G-SPSM46-07-A,4G-SPSMD6-07-A,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66271,725445,13,13,25,0,,14,1,-,-,700,28,9410,10M,10M,31151,49,49,S1,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPSM46,SR-SPSMD6,SPSMD6,4G-SPSM46-07-B,4G-SPSMD6-07-B,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66271,725445,14,14,25,120,,11,2,-,-,700,28,9410,10M,10M,31151,57,57,S2,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPSM46,SR-SPSMD6,SPSMD6,4G-SPSM46-07-C,4G-SPSMD6-07-C,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66271,725445,15,15,25,240,,14,2,-,-,700,28,9410,10M,10M,31151,65,65,S3,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPSM46-2,SR-SPSMD6,SPSMD6,4G-SPSM46-21-A,4G-SPSMD6-21-A,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66272,725445,21,21,25,0,,8,1,-,-,2100,1,75,15M,15M,31151,49,49,S1,2T2R,,L2100,RRU5517t,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,12.3,DB3_P_A,false
4G-SPSM46-2,SR-SPSMD6,SPSMD6,4G-SPSM46-21-B,4G-SPSMD6-21-B,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66272,725445,22,22,25,120,,8,2,-,-,2100,1,75,15M,15M,31151,57,57,S2,4T4R,,L2100,RRU5517t,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,12.3,DB3_P_A,false
4G-SPSM46-2,SR-SPSMD6,SPSMD6,4G-SPSM46-21-C,4G-SPSMD6-21-C,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66272,725445,23,23,25,240,,9,2,-,-,2100,1,75,15M,15M,31151,65,65,S3,2T2R,,L2100,RRU5517t,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,12.3,DB3_P_A,false
-,SR-SPSMD6,SPSMD6,-,4G-SPSMD6-18-IA,NB-IoT,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,-,725445,-,39,25,0,,0,1,-,-,1800,3,1204,0.2M,0.2M,41151,49,-,S1,2T2R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,,,
-,SR-SPSMD6,SPSMD6,-,4G-SPSMD6-18-IB,NB-IoT,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,-,725445,-,40,25,120,,0,2,-,-,1800,3,1204,0.2M,0.2M,41151,57,-,S2,4T4R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,,,
-,SR-SPSMD6,SPSMD6,-,4G-SPSMD6-18-IC,NB-IoT,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,-,725445,-,41,25,240,,0,2,-,-,1800,3,1204,0.2M,0.2M,41151,65,-,S3,2T2R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,,,
-,SR-SPSMD6,SPSMD6,-,4G-SPSMD6-07-IA,NB-IoT,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,-,725445,-,43,25,0,,0,1,-,-,700,28,9362,0.2M,0.2M,41151,49,-,S1,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,,,
-,SR-SPSMD6,SPSMD6,-,4G-SPSMD6-07-IB,NB-IoT,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,-,725445,-,44,25,120,,0,2,-,-,700,28,9362,0.2M,0.2M,41151,57,-,S2,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,,,
-,SR-SPSMD6,SPSMD6,-,4G-SPSMD6-07-IC,NB-IoT,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,-,725445,-,45,25,240,,0,2,-,-,700,28,9362,0.2M,0.2M,41151,65,-,S3,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,,,
4G-SPSM46-2,SR-SPSMD6,SPSMD6,4G-SPSM46-18-I,4G-SPSMD6-18-I,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66272,725445,129,129,25,0,,10,1,-,-,1800,3,1700,10M,10M,31151,49,49,S1,2T2R,,L1800S,RRU5517t,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,11.6,DB3_P_A,false
4G-SPSM46-2,SR-SPSMD6,SPSMD6,4G-SPSM46-18-J,4G-SPSMD6-18-J,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66272,725445,130,130,25,120,,8,2,-,-,1800,3,1700,10M,10M,31151,57,57,S2,4T4R,,L1800S,RRU5517t,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,12.1,DB3_P_A,false
4G-SPSM46-2,SR-SPSMD6,SPSMD6,4G-SPSM46-18-K,4G-SPSMD6-18-K,Normal,-23.652339,-46.711064,SP,11,SAO PAULO,724,3,66272,725445,131,131,25,240,,10,2,-,-,1800,3,1700,10M,10M,31151,65,65,S3,2T2R,,L1800S,RRU5517t,FDD,,,,SPSM46,SR-SPSM46,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,12.1,DB3_P_A,false
4G-SPSM47,SR-SPSMD7,SPSMD7,4C-SPSM47-26-A,4G-SPSMD7-26-A,Normal,-23.649685,-46.702687,SP,11,SAO PAULO,724,3,66363,725444,1,1,39,330,,12,3,-,-,2600,7,3150,20M,20M,31151,288,288,S1,2T2R,,L2600,RRU5527t,FDD,,,,SPSM47,SR-SPSM47,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPSM47,SR-SPSMD7,SPSMD7,4C-SPSM47-26-B,4G-SPSMD7-26-B,Normal,-23.649685,-46.702687,SP,11,SAO PAULO,724,3,66363,725444,2,2,39,160,,12,1,-,-,2600,7,3150,20M,20M,31151,296,296,S2,2T2R,,L2600,RRU5527t,FDD,,,,SPSM47,SR-SPSM47,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPSM47,SR-SPSMD7,SPSMD7,4C-SPSM47-26-C,4G-SPSMD7-26-C,Normal,-23.649685,-46.702687,SP,11,SAO PAULO,724,3,66363,725444,3,3,39,240,,10,2,-,-,2600,7,3150,20M,20M,31151,304,304,S3,2T2R,,L2600,RRU5527t,FDD,,,,SPSM47,SR-SPSM47,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPSM47-2,SR-SPSMD7,SPSMD7,4G-SPSM47-18-A,4G-SPSMD7-18-A,Normal,-23.649685,-46.702687,SP,11,SAO PAULO,724,3,66364,725444,9,9,39,330,,4,3,-,-,1800,3,1276,15M,15M,31151,288,288,S1,2T2R,,L1800,RRU5517t,FDD,,,,SPSM47,SR-SPSM47,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,14.8,DB3_P_A,false
4G-SPSM47-2,SR-SPSMD7,SPSMD7,4G-SPSM47-18-B,4G-SPSMD7-18-B,Normal,-23.649685,-46.702687,SP,11,SAO PAULO,724,3,66364,725444,10,10,39,160,,10,1,-,-,1800,3,1276,15M,15M,31151,296,296,S2,2T2R,,L1800,RRU5517t,FDD,,,,SPSM47,SR-SPSM47,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,11.8,DB3_P_A,false
4G-SPSM47-2,SR-SPSMD7,SPSMD7,4G-SPSM47-18-C,4G-SPSMD7-18-C,Normal,-23.649685,-46.702687,SP,11,SAO PAULO,724,3,66364,725444,11,11,39,240,,9,2,-,-,1800,3,1276,15M,15M,31151,304,304,S3,2T2R,,L1800,RRU5517t,FDD,,,,SPSM47,SR-SPSM47,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.3,DB3_P_A,false
4G-SPSM47,SR-SPSMD7,SPSMD7,4G-SPSM47-07-A,4G-SPSMD7-07-A,Normal,-23.649685,-46.702687,SP,11,SAO PAULO,724,3,66363,725444,13,13,39,330,,11,3,-,-,700,28,9410,10M,10M,31151,288,288,S1,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPSM47,SR-SPSM47,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPSM47,SR-SPSMD7,SPSMD7,4G-SPSM47-07-B,4G-SPSMD7-07-B,Normal,-23.649685,-46.702687,SP,11,SAO PAULO,724,3,66363,725444,14,14,39,160,,13,1,-,-,700,28,9410,10M,10M,31151,296,296,S2,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPSM47,SR-SPSM47,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPSM47,SR-SPSMD7,SPSMD7,4G-SPSM47-07-C,4G-SPSMD7-07-C,Normal,-23.649685,-46.702687,SP,11,SAO PAULO,724,3,66363,725444,15,15,39,240,,13,2,-,-,700,28,9410,10M,10M,31151,304,304,S3,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPSM47,SR-SPSM47,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPSM47-2,SR-SPSMD7,SPSMD7,4G-SPSM47-21-A,4G-SPSMD7-21-A,Normal,-23.649685,-46.702687,SP,11,SAO PAULO,724,3,66364,725444,21,21,39,330,,10,3,-,-,2100,1,75,15M,15M,31151,288,288,S1,2T2R,,L2100,RRU5517t,FDD,,,,SPSM47,SR-SPSM47,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO D,A,Rooftop,,,15.5,DB1_P_A,false
