logdate,end_id,nename,enodebname,site_id,enodebid,cellname,cellid,localcellid,sector,ecgi,frequencyband,dlearfcn,dlbw,ulbw,channelid,frequency,bandname,enbclass,mocnflag,celltype,celladminstatus,cellactivestatus,cnoperator,mcc,mnc,tac,pci,rootseqindex,rspower,pa,pb,watts,cellprio,qrxlevmin,qoffsetfreq,cellspecificoffset,cellradius,txrxmode,uepowermax,nbcellflag,cellcompression,uli,enodebversion,regional,uf,anf,ibge_id,municipio,regiao_espectro,latitude,longitude,status_ngnis,status_device,servidor
2026-08-09,RSPMF_0001,SR-PMFR01,4G-PMFR01,SR-PMFR01,348073,4G-PMFR01-07-IA,43,43,1,724-04-89106731,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,45400,30,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431360,PAIM FILHO,RS,-27.700000,-51.761667,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPMF_0001,SR-PMFR01,4G-PMFR01,SR-PMFR01,348073,4G-PMFR01-07-IB,44,44,2,724-04-89106732,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,45400,31,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431360,PAIM FILHO,RS,-27.700000,-51.761667,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPMF_0001,SR-PMFR01,4G-PMFR01,SR-PMFR01,348073,4G-PMFR01-07-IC,45,45,3,724-04-89106733,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,45400,32,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431360,PAIM FILHO,RS,-27.700000,-51.761667,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPMF_0001,SR-PMFR01,4G-PMFR01,SR-PMFR01,348073,4G-PMFR01-18-A,9,9,1,724-04-89106697,3,1275,15.000,15.000,127515,1800,1800D,NOT_SHARED,FALSE,CLOUD-AIR/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,35400,7,24,211,-4.770,1,39.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,ENHANCED COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431360,PAIM FILHO,RS,-27.700000,-51.761667,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPMF_0001,SR-PMFR01,4G-PMFR01,SR-PMFR01,348073,4G-PMFR01-18-B,10,10,2,724-04-89106698,3,1275,15.000,15.000,127515,1800,1800D,NOT_SHARED,FALSE,CLOUD-AIR/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,35400,6,32,211,-4.770,1,39.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,ENHANCED COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431360,PAIM FILHO,RS,-27.700000,-51.761667,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPMF_0001,SR-PMFR01,4G-PMFR01,SR-PMFR01,348073,4G-PMFR01-18-C,11,11,3,724-04-89106699,3,1275,15.000,15.000,127515,1800,1800D,NOT_SHARED,FALSE,CLOUD-AIR/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,35400,8,40,211,-4.770,1,39.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,ENHANCED COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431360,PAIM FILHO,RS,-27.700000,-51.761667,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPMF_0001,SR-PMFR01,4G-PMFR01,SR-PMFR01,348073,4G-PMFR01-18-IA,39,39,1,724-04-89106727,3,1252,0.200,0.200,125202,1800,1800D,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,DEACTIVATED,TIM,724,4,45400,13,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431360,PAIM FILHO,RS,-27.700000,-51.761667,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPMF_0001,SR-PMFR01,4G-PMFR01,SR-PMFR01,348073,4G-PMFR01-18-IB,40,40,2,724-04-89106728,3,1252,0.200,0.200,125202,1800,1800D,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,DEACTIVATED,TIM,724,4,45400,12,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431360,PAIM FILHO,RS,-27.700000,-51.761667,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPMF_0001,SR-PMFR01,4G-PMFR01,SR-PMFR01,348073,4G-PMFR01-18-IC,41,41,3,724-04-89106729,3,1252,0.200,0.200,125202,1800,1800D,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,DEACTIVATED,TIM,724,4,45400,14,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431360,PAIM FILHO,RS,-27.700000,-51.761667,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPWI_0001,NLPWIR01,NLPWIR01,NLPWIR01,344314,NLPWIR01I,9,9,1,724-04-88144393,3,1275,15.000,15.000,127515,1800,1800D,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,35475,477,600,164,-3.000,1,20.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R019C10SPC260,TSL,RS,54,431400,PARAI,RS,-28.599250,-51.782531,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPWI_0001,NLPWIR01,NLPWIR01,NLPWIR01,344314,NLPWIR01J,10,10,2,724-04-88144394,3,1275,15.000,15.000,127515,1800,1800D,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,35475,478,760,164,-3.000,1,20.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R019C10SPC260,TSL,RS,54,431400,PARAI,RS,-28.599250,-51.782531,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPAS_0043,SR-PASO01,4G-PASO01,SR-PASO01,346448,4G-PASO01-18-A,9,9,1,724-04-88690697,3,1275,15.000,15.000,127515,1800,1800D,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,35475,267,480,176,-1.770,0,34.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431410,PASSO FUNDO,RS,-28.277639,-52.625500,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPAS_0043,SR-PASO01,4G-PASO01,SR-PASO01,346448,4G-PASO01-18-B,10,10,2,724-04-88690698,3,1275,15.000,15.000,127515,1800,1800D,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,35475,268,528,176,-1.770,0,34.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431410,PASSO FUNDO,RS,-28.277639,-52.625500,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPAS_0043,SR-PASO01,4G-PASO01,SR-PASO01,346448,4G-PASO01-18-C,11,11,3,724-04-88690699,3,1275,15.000,15.000,127515,1800,1800D,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,35475,269,680,176,-1.770,0,34.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431410,PASSO FUNDO,RS,-28.277639,-52.625500,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPAS_0043,SR-PASO01,4G-PASO01,SR-PASO01,346448,4G-PASO01-18-I,129,129,1,724-04-88690817,3,1500,10.000,10.000,150010,1800,1800E,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,35475,171,352,176,-3.000,0,17.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431410,PASSO FUNDO,RS,-28.277639,-52.625500,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPAS_0043,SR-PASO01,4G-PASO01,SR-PASO01,346448,4G-PASO01-18-IA,39,39,1,724-04-88690727,3,1203,0.200,0.200,120302,1800,1800D,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,45475,267,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431410,PASSO FUNDO,RS,-28.277639,-52.625500,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPAS_0043,SR-PASO01,4G-PASO01,SR-PASO01,346448,4G-PASO01-18-IB,40,40,2,724-04-88690728,3,1203,0.200,0.200,120302,1800,1800D,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,45475,268,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431410,PASSO FUNDO,RS,-28.277639,-52.625500,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPAS_0043,SR-PASO01,4G-PASO01,SR-PASO01,346448,4G-PASO01-18-IC,41,41,3,724-04-88690729,3,1203,0.200,0.200,120302,1800,1800D,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,45475,269,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431410,PASSO FUNDO,RS,-28.277639,-52.625500,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPAS_0043,SR-PASO01,4G-PASO01,SR-PASO01,346448,4G-PASO01-18-J,130,130,2,724-04-88690818,3,1500,10.000,10.000,150010,1800,1800E,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,35475,172,336,174,-1.770,0,22.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431410,PASSO FUNDO,RS,-28.277639,-52.625500,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPAS_0043,SR-PASO01,4G-PASO01,SR-PASO01,346448,4G-PASO01-18-K,131,131,3,724-04-88690819,3,1500,10.000,10.000,150010,1800,1800E,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,35475,173,416,176,-3.000,0,17.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,RS,54,431410,PASSO FUNDO,RS,-28.277639,-52.625500,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,RSPAS_0390,SR-PASO02,4G-PASO02,SR-PASO02,344343,4G-PASO02-18-A,9,9,1,--88151817,3,1275,15.000,15.000,127515,1800,1800D,,,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,0,0,,16,16,164,-1.770,0,26.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,RS,54,431410,PASSO FUNDO,RS,-28.261833,-52.403917,IN SERVICE,ACTIVE PRELIMINAR,10.220.30.9
2026-08-09,RSPAS_0390,SR-PASO02,4G-PASO02,SR-PASO02,344343,4G-PASO02-18-B,10,10,2,--88151818,3,1275,15.000,15.000,127515,1800,1800D,,,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,0,0,,15,0,164,-1.770,0,26.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,RS,54,431410,PASSO FUNDO,RS,-28.261833,-52.403917,IN SERVICE,ACTIVE PRELIMINAR,10.220.30.9
2026-08-09,RSPAS_0390,SR-PASO02,4G-PASO02,SR-PASO02,344343,4G-PASO02-18-C,11,11,3,--88151819,3,1275,15.000,15.000,127515,1800,1800D,,,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,0,0,,17,512,164,-1.770,0,26.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,RS,54,431410,PASSO FUNDO,RS,-28.261833,-52.403917,IN SERVICE,ACTIVE PRELIMINAR,10.220.30.9
